"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2062107361217810817","Wed Jun 03 09:41:21 +0000 2026","13","Media Asing Sorot Prabowo Ganti Kepala BGN Sebut Ini... Media asing menyoroti langkah Presiden Prabowo Subianto mengganti Kepala Badan Gizi Nasional (BGN) Selasa malam... Presiden Indonesia Prabowo Subianto pada hari Selasa memecat kepala badan yang bertanggung jawab atas https://t.co/19WUTRkJ2t","2062107361217810817","https://pbs.twimg.com/media/HJ4Tt3jaUAATqNn.jpg","","in","","0","3","7","https://x.com/undefined/status/2062107361217810817","80559922",
"1922880360930505152","Thu May 15 06:38:09 +0000 2025","17429","@txtdrimedia Berikut ini perkiraan penyebab kematian sapi menurut ahli keblinger : 1. Lingkar perut terlampau besar ukuran celana lebih dari 33 mungkin ini ukuran 40. 2. Keracunan MBG. 3. Ditembak mati karena membuat atasan tersinggung. 4. HIDUP JOKOOWIIIIII","1922904317356298676","","txtdrimedia","in","","80","73","1267","https://x.com/undefined/status/1922904317356298676","1868161628342194176",
"2059563130213331392","Thu May 28 04:30:27 +0000 2026","1","@TeddGus Santai aja @TeddGus .. ngapain lw respon netijen yang bilang Prabowo jalan jalan terus.. yang perlu lw respon MBG bikin anak murid keracunan.. kop merah putih mau terbang tapi matiin dlu Indomart sama Alfamart.. padahal itu gede penghasilan pajaknya.. PPh 25 PPh 29 PPn PPh 21","2059854794479771770","","TeddGus","in","","0","0","0","https://x.com/undefined/status/2059854794479771770","1639998093080031233",
"2061055979257774506","Sun May 31 22:34:46 +0000 2026","13","@Ogaman888 Kalo orang pinter dan ga rakus ide itu masih tetap realistis. Gimana caranya? Ya ngga langsung dong dibagi fase lah. Emang kayak MBG. Belum teruji hasilnya tau-tau dilakuin serentak. Boncos iya nambah gizi juga nggak yang ada keracunan.","2061214835304730732","","Ogaman888","in","","0","0","0","https://x.com/undefined/status/2061214835304730732","1678102649676103680",
"2060508822570250314","Sat May 30 02:47:53 +0000 2026","1","@mfsa118 kata pemilihnya karna beliau background militer jadi pasti bagus pertahanan Indonesia faktanya program MBG tidak begitu efektif dan efisien malah banyak siswa keracunan. aku pun bingung bang aku sebagai orang Indonesia ni lebih butuh pendidikan gratis","2060553755674943531","","mfsa118","in","","0","0","0","https://x.com/undefined/status/2060553755674943531","1711883454969962496",
"2059678899399991686","Thu May 28 14:17:07 +0000 2026","4","@bapinski13 @chococookiesess Food-waste parah. Anakku dapet jatah mbg ga sekalipun pernah dikasih makan ke anak soalnya takut keracunan anakku jg belum usia sampe dua tahun pernah ada menunya ayam balado wkwk orang gila. Ga ngerti sebelah mana gizi untuk mencegah stuntingnya kek asal aja. Tai banteng.","2060002434102272229","","bapinski13","in","","0","1","0","https://x.com/undefined/status/2060002434102272229","494045590",
"2060211160536993808","Fri May 29 15:21:56 +0000 2026","0","@Grock230 1. MBG bikin banyak terjadi keracunan. 2. MBG menu banyak terbuang. 3. MBG telah banyak mengeluarkan dana. 4.........","2060381130982056184","","Grock230","in","","0","0","0","https://x.com/undefined/status/2060381130982056184","1674771476346699776",
"2060142382264484108","Fri May 29 11:21:12 +0000 2026","1","@Bambangmulyonoo Mbg ga ada manfaatnya bisa membuat murid mati keracunan","2060320547825922284","","Bambangmulyonoo","in","","0","0","0","https://x.com/undefined/status/2060320547825922284","1003681604",
"2061603862990205055","Tue Jun 02 11:22:17 +0000 2026","0","@MiskinTV_ Rekam jejak MBG Makanan 'Bergizi' 'Gratis': 30.000+ pelajar KERACUNAN (ini dianggap sepele haha) Makanan TIDAK LAYAK MAKAN yaitu LELE MENTAH Bergizi? Yg dikasih biskuit dan snack tinggi gula dan sodium https://t.co/xFgyi3f8rb Korupsinya gk ngotak #StopMBG #CancelMBG","2061770374069858364","","cookieesheesh","in","","0","0","0","https://x.com/undefined/status/2061770374069858364","1899861265620836352",
"2059895517401039019","Thu May 28 17:42:33 +0000 2026","1","@99propaganda Lo aja yg bloon klu semua kerjaannya di kritik berarti kerja nya yg gk beres.. MBG : keracunan Dolar : makin naik Qurban pakai pribadi tp pakai Dana APBN.. Jd apanya yg mau di apresiasi? Jogednya? Macam badut Apanya ayo?","2060054130312519847","","99propaganda","in","","0","0","0","https://x.com/undefined/status/2060054130312519847","1832483193544704000",
"2060374171822199219","Fri May 29 14:54:17 +0000 2026","1","Kok lu mikirin bgt ya sama orang2 yg terlibat MBG ini? Kepikir gak dampak sama orang2 yg kegusur karena MBG? Dana super gendut yang motong anggaran sana-sini? Dampak belasan ribu anak yg keracunan? Mikirrrr","2060374171822199219","","","in","","0","0","0","https://x.com/undefined/status/2060374171822199219","1781537788829298688",
"2062205541028651193","Wed Jun 03 16:48:50 +0000 2026","0","@tirta_cipeng Serakah dipaksa ditumbalkan ntahlah. Pokoknya ada yang keracunan MBG.","2062214942162583952","","tirta_cipeng","in","","0","0","0","https://x.com/undefined/status/2062214942162583952","1693819348228734976",
"2062150765037355455","Wed Jun 03 16:59:01 +0000 2026","0","@profesor_saham Pantasan nirempati ke korban keracunan mbg","2062217504458715317","","profesor_saham","in","","0","0","0","https://x.com/undefined/status/2062217504458715317","1930268031818838016",
"2062139564794446263","Wed Jun 03 14:26:45 +0000 2026","0","@rubyl Sini gw jelasin biar otaknya keisi full ya. Mbg berhasil karena buka lapangan pekerjaan dan sekarang sudah 1jt lebih jumlahnya. Pertanian peternakan juga diuntungkan untuk menu MBG. Keracunan? Apakah presiden ga gerak? Lihat kepala BGN sudah diturunkan setelah evaluasi.","2062179185326768203","","rubyl","in","","0","1","0","https://x.com/undefined/status/2062179185326768203","1987091110062366720",
"2061642759833051160","Tue Jun 02 04:05:03 +0000 2026","1","@TradingDiary2 Nah ini point penting nya pak T emang rela uangnya dipake honeymoon ke prancis? Emang rela uangnya dipake MBG yg bikin puluhan ribu anak anak keracunan?","2061660340807667927","","TradingDiary2","in","","0","0","0","https://x.com/undefined/status/2061660340807667927","2167410728",
"2062131335205122345","Thu Jun 04 00:34:42 +0000 2026","0","@triwul82 @_ikhwanyan Akhirnya Karma pun dia terima. Karma dari anak² sekolah yg keracunan makanan MBG anak² yg meninggal krn MBG dan karma dari rakyat Indonesia yg muak dg kerakusan Dadan.","2062332178479132866","","triwul82","in","","0","0","0","https://x.com/undefined/status/2062332178479132866","4679169463",
"1920120177640751272","Wed May 07 14:14:59 +0000 2025","15559","PONAKANKU KERACUNAN MBG .. KAMPANG PEMERINTAH NI MEMANG!","1920120177640751272","","","in","","102","98","2080","https://x.com/undefined/status/1920120177640751272","204476230",
"2062082486352679035","Wed Jun 03 08:02:31 +0000 2026","1","Dadan Hindayana menjadi sorotan usai dicopot dari jabatannya sebagai Kepala BGN. Sekitar lima bulan pelaksanaan Program Makan Bergizi Gratis hingga awal Mei 2026 sejumlah kontroversi mulai dari usulan konsumsi susu 2 liter per hari hingga kasus keracunan MBG menjadi perhatian. https://t.co/IVxa9xl0QC","2062082486352679035","https://pbs.twimg.com/ext_tw_video_thumb/2062082335340965889/pu/img/2P9NwIEiEzLG95AW.jpg","","in","","0","1","0","https://x.com/undefined/status/2062082486352679035","364790696",
"2060925936930078790","Sun May 31 03:26:48 +0000 2026","0","Inilah efek samping jika terlalu banyak mengkonsumsi MBG yaitu menyebabkan DELUSI &amp; SKIZOFRENIA. https://t.co/HCdskFlUKC","2060925936930078790","https://pbs.twimg.com/tweet_video_thumb/HJnhNaVagAAVFiL.jpg","","in","","0","0","0","https://x.com/undefined/status/2060925936930078790","1021696481470734336",
"2061655852663386199","Tue Jun 02 13:15:12 +0000 2026","0","@semangatniee ANAK ANAK KERACUNAN MBG DI BAWA AMBULAN LEWAT JALAN TOL SAMPAI RUMAH SAKIT PERAWATAN NYA PAKE BPJS . KOMBINASI YG EDAN","2061798790835908939","","semangatniee","in","","0","0","0","https://x.com/undefined/status/2061798790835908939","1930975185253048320",
"2062433369607360860","Thu Jun 04 07:16:48 +0000 2026","0","Kasus DADAN Cs membuktikan kalau proyek MBG itu modus korupsi yg mengancam keselamatan anak bangsa harus segera dihentikan @prabowo @DPR_RI https://t.co/uWaZMSh9PQ","2062433369607360860","https://pbs.twimg.com/ext_tw_video_thumb/2062433343032147968/pu/img/H5GkjFDcfbV_n5e0.jpg","","in","","0","0","0","https://x.com/undefined/status/2062433369607360860","798901988909907968",
"2061945794203398264","Wed Jun 03 00:45:43 +0000 2026","1","@rimacahaya661 KPK harus segera usut tuntas mahluk ini sebelum mati keracunan MBG.","2061972562188644429","","rimacahaya661","in","","0","1","0","https://x.com/undefined/status/2061972562188644429","263522716",
"2061648990098338068","Tue Jun 02 04:43:07 +0000 2026","2","@kangmirdja Haha .. kalau sampai keracunan mbg di luar negri memalukan banget","2061669919687889325","","kangmirdja","in","","0","0","0","https://x.com/undefined/status/2061669919687889325","1637572714205421595",
"2060156807591735342","Fri May 29 00:30:33 +0000 2026","1","Meow 1: kenapa kita ngumpul? Meow 2: hati-hati cok mangan sisa nasi MBG kowe keracunan nanti wong anak sekolah pada keracunan. Sian cok bocah-bocah sekolah pada keracunan. All meow : presidene sopo iku? Rak menungso pun ikut nelongso. End~","2060156807591735342","","","in","","0","0","0","https://x.com/undefined/status/2060156807591735342","2058796060819206144",
"2062177906982637857","Thu Jun 04 00:33:56 +0000 2026","0","@menuembegejelek @prabowo jujur ya sepupu aku pada gamau lagi makan mbg karna liat tmnnya pd keracunan trs pd akhirnya tiap dpt mgb dikasi buat ayam....makasi yh prab...tapi ...ah sudahlah","2062331985474011274","","menuembegejelek","in","","0","0","0","https://x.com/undefined/status/2062331985474011274","1132685916839993344",
"2059678899399991686","Wed May 27 16:51:31 +0000 2026","29109","Jangan tutup mata kalau MBG tuh memotong anggaran pendidikan dan kesehatan. Jangan tutup mata kalau ratusan siswa keracunan karena MBG. Jangan tutup mata karena MBG stok susu di swalayan habis. Jangan tutup mata MBG memakan banyak sekali APBN","2059678899399991686","","","in","","77","100","13715","https://x.com/undefined/status/2059678899399991686","1721396392873299968",
"2062370007380807986","Thu Jun 04 03:05:01 +0000 2026","0","Pimpinan Komisi IX DPR Jelaskan 3 PR Berat Kepala BGN Baru Soroti Keracunan MBG https://t.co/Du0qcs6Xb3","2062370007380807986","","","in","","0","0","0","https://x.com/undefined/status/2062370007380807986","124171593",
"2062088986378834228","Thu Jun 04 01:25:09 +0000 2026","0","@widarto63285827 @aniesbaswedan Keracunan MBG kyknya nih orang..","2062344873592943014","","widarto63285827","in","","0","0","0","https://x.com/undefined/status/2062344873592943014","1805951341078167552",
"2062116820186779717","Wed Jun 03 10:19:20 +0000 2026","0","Berdasarkan data JPPI sejak awal 2025 hingga April 2026 tercatat sedikitnya 33.626 pelajar sempat mengalami keracunan yang diduga dari MBG.","2062116917788180602","","zahrudin194245","in","","0","1","0","https://x.com/undefined/status/2062116917788180602","2041333910722809856",
"2061356281320100256","Tue Jun 02 02:53:24 +0000 2026","2","@kompascom Njir keracunan mbg go international","2061642308664357200","","kompascom","in","","0","1","0","https://x.com/undefined/status/2061642308664357200","1044605214412562432",
"2062440718333853781","Thu Jun 04 07:46:00 +0000 2026","1","Kejagung tetapkan eks Kepala BGN Dadan Hindayana dan dua wakilnya sebagai tersangka korupsi tata kelola MBG. Begini motif yang dilakukan Dadan dkk. https://t.co/CW6SeqmjUa","2062440718333853781","","","in","","0","0","0","https://x.com/undefined/status/2062440718333853781","69183155",
"2062150503409316328","Wed Jun 03 14:15:48 +0000 2026","1","@indepenSumatera Liat dari timing nya cocok ini kasus jd percontohan hukuman mati untuk koruptor. Tuntut hukuman mati bagi para koruptor MBG. Pasalnya yg keracunan MBG bertaruh nyawa di tiap kasus nya.","2062176427609670113","","indepenSumatera","in","","0","1","0","https://x.com/undefined/status/2062176427609670113","425578614",
"2059682374800347335","Thu May 28 23:39:46 +0000 2026","1","@celleoreo Pertanyaan tolol macam apa...kan dia nyiptain 17juta lapangan kerja...skrng multifungsi MBG apa..sdangkan banyak yg keracunan.... Dan gak Ade manfaatnya...paya bahlil","2060144027555770401","","celleoreo","in","","0","0","0","https://x.com/undefined/status/2060144027555770401","1876804245464530944",
"2062434327074652315","Thu Jun 04 07:20:36 +0000 2026","1","Kejaksaan Agung mengungkap dugaan penyimpangan dalam tata kelola program Makan Bergizi Gratis (MBG) yang menyeret eks Kepala BGN Dadan Hindayana bersama dua mantan wakilnya. Mereka diduga terafiliasi dengan sejumlah yayasan SPPG yang menerima keuntungan miliaran rupiah per hari https://t.co/6oerSfxRvC","2062434327074652315","https://pbs.twimg.com/media/HJ89FiVaAAAqQIZ.jpg","","in","","0","0","0","https://x.com/undefined/status/2062434327074652315","1808408529734361091",
"2062338008318362054","Thu Jun 04 03:24:03 +0000 2026","1","@kompascom Nih orang masih pura² gak tau apapun?? Padahal dulu dia anggap anak² yg keracunan MBG hanya angka bahkan wartawan CNN yg tanya dia dibungkam.","2062374799780024754","","kompascom","in","","0","0","0","https://x.com/undefined/status/2062374799780024754","1924781062678523904",
"1961120120841163127","Thu Aug 28 19:27:29 +0000 2025","26734","@txtdrimedia Udah nih ??? Maaf doang ??? Gamma ??? Kanjuruhan ??? KM50 ??? Darso ??? Warga adat yang ditembaki?? Aktivis dan anak di bawah umur yang digebuk dikriminalisasi ?? Ribuan orang yang keracunan MBG ??? Yg digusur ??? Perempuan yg diperkosa aparat ??? PENINDASAN ???","1961148650379427927","","txtdrimedia","in","","44","52","5499","https://x.com/undefined/status/1961148650379427927","1329611765185822721",
"2059958676392485052","Thu May 28 11:23:15 +0000 2026","1","Tujuan awalnya MBG apa? Bukan lapangan pekerjaan tp gizi kan. Ini bergizi jg kagak keracunan iya. APBN bocor terus masih maksain. Kalo emg niat bikin lapangan pekerjaan ya sekalian aja tuh anggarannya dipake gengsi aja yg digedein. Yg waras ya yg waras jgn dipelintir.","2059958676392485052","","","in","","0","0","0","https://x.com/undefined/status/2059958676392485052","2257444100",
"2062366904829043089","Thu Jun 04 03:58:54 +0000 2026","0","@KangManto123 Kasih makan MBG yg beracun biar ngerasain seperti murid2 yg keracunan ","2062383569901961395","","KangManto123","in","","0","0","0","https://x.com/undefined/status/2062383569901961395","68208830",
"2029407313958977673","Thu Mar 05 04:03:02 +0000 2026","27258","MIRIS... VALENCIA JURNALIS CNN MEMBONGKAR KERACUNAN MBG DIDEPAN PRESIDEN KINI DITAHAN KARENA DIANGGAP MEMBONGKAR AIB NEGARA....‼️ #TolakBoPHargaMati #TolakBoPHargaMati 🆘🆗 https://t.co/PNZ7NIRbwV","2029407313958977673","https://pbs.twimg.com/media/HCnnMo_awAQqiaA.jpg","","in","","994","809","12497","https://x.com/undefined/status/2029407313958977673","1773641343858024448",
"2061252218272313355","Mon Jun 01 09:18:58 +0000 2026","1","@wiyokooo Perasaan mbg gk bener jg tuh berita keracunan berseliweran","2061376949742940210","","wiyokooo","in","","0","0","0","https://x.com/undefined/status/2061376949742940210","723696894",
"2059682374800347335","Thu May 28 12:29:58 +0000 2026","4","@celleoreo Jika MBG benar di hentikan maka akan ada banyak Guru dan siswa yang aman dari keracunan no more keracunan MBG #StopMBG","2059975468414324841","","celleoreo","in","","0","0","0","https://x.com/undefined/status/2059975468414324841","1841844252441276416",
"1922461294294172026","Wed May 14 01:17:44 +0000 2025","23799","Musibah beruntun. Ada yang keracunan MBG yang tewas kecelakaan hingga nyawa melayang di pemusnahan amunisi. Hebatnya lagi nggak ada yang: 1. minta maaf. 2. menyatakan bertanggungjawab. 3. mengundurkan diri. Rakyatnya hidup susah sudah mati pun masih difitnah.","1922461294294172026","","","in","","142","82","10174","https://x.com/undefined/status/1922461294294172026","289712324",
"2062115723233882513","Wed Jun 03 14:19:19 +0000 2026","0","@Derukmana12 @ardisatriawan dia ditumbalkan atau memang dianggap kelewatan ambil untung ya ? Karena dari awal pun ini sudah sangat konyol dari ahli serangga urus pangan bilang yang keracunan belum terbiasa makan enak makamn mbg JD tinggi pengadaan motor kaos kaki sppg p3k rumah sppg dll","2062177314541314224","","Derukmana12","in","","0","1","0","https://x.com/undefined/status/2062177314541314224","1871372572069376001",
"2059608746234679459","Thu May 28 09:25:31 +0000 2026","2","@MorphoMenelausX Orang ribet soal MBG karena pelaksanaan nya amburadul kacau orang kek lu yang liat kasus keracunan cuma dari angka mana paham ginian empati aja ga ada.","2059929049397645686","","MorphoMenelausX","in","","0","0","0","https://x.com/undefined/status/2059929049397645686","2008177914634993664",
"2061655852663386199","Tue Jun 02 07:31:03 +0000 2026","0","@semangatniee BPJS untuk rakyat menengah kebawah MBG untuk SPPG dan murid yang menikmati makan siangnya+ngga keracunan. Tol dinikmati khususnya Haji I- Whoosh mana Whoosh? ","2061712180538642483","","semangatniee","in","","0","0","0","https://x.com/undefined/status/2061712180538642483","382933501",
"2062437180224733578","Thu Jun 04 07:31:56 +0000 2026","0","karena mbg sangat bermasalah dengan berat hati saya memberhentikan program ini dgn tenggat waktu 3-6 bulan utk dievaluasi secara menyeluruh. selain itu agar memperkuat apbn kita maka program ini akan diefisiensikan hingga 30T pertahun. mimpi basah WNI","2062437180224733578","","","in","","0","0","0","https://x.com/undefined/status/2062437180224733578","1584173436133576704",
"2062111832861798666","Wed Jun 03 11:39:06 +0000 2026","0","@narkosun Itu doa anak dan orang tua yg keracunan menu MBG","2062136994835337390","","narkosun","in","","0","0","0","https://x.com/undefined/status/2062136994835337390","1679382983512559623",
"1915755961098047504","Fri Apr 25 13:13:08 +0000 2025","8420","Gimana ga ada kasus keracunan MBG kalau di dokumen kesiapan MBG inventaris kesiapan peralatan dapur peralatan masak alat K3-nya OPSIONAL. https://t.co/Oqm9eN1b02","1915755961098047504","https://pbs.twimg.com/media/GpYh46ibcAAGgfM.png","","in","","316","100","3103","https://x.com/undefined/status/1915755961098047504","1249662133916192768",
"2061655852663386199","Tue Jun 02 12:40:56 +0000 2026","0","@semangatniee MBG. Dampaknya sgt nyata. Tingginya kasus keracunan mkanan basi dll.","2061790167825019088","","semangatniee","in","","0","0","0","https://x.com/undefined/status/2061790167825019088","920104951",
"2062054882820186262","Wed Jun 03 08:00:28 +0000 2026","2","@MariaAlkaff_ @bimautama77 Akhirnya Dadan 'keracunan' MBG juga.. ","2062081973007573399","","MariaAlkaff_","in","","0","1","0","https://x.com/undefined/status/2062081973007573399","1294656329085095936",
"2062124387118264451","Wed Jun 03 14:11:57 +0000 2026","1","@P3gEl Harus itu ini kalau ga dimiskinkan keluar kaya raya. Sementara statementnya saat banyak anak² sekolah yg keracunan karena mbg bikin emosi","2062175460168282220","","P3gEl","in","","0","1","0","https://x.com/undefined/status/2062175460168282220","1704875893242613761",
"2062412037503025316","Thu Jun 04 05:52:02 +0000 2026","0","Breaking News: 12 Siswa SD di Kepahiang Dilarikan ke Puskesmas Keracunan Massal Usai Konsumsi MBG https://t.co/vZtPgCW23i via @tribunnews","2062412037503025316","","","in","","0","0","0","https://x.com/undefined/status/2062412037503025316","124171593",
"2061828513444122943","Wed Jun 03 07:56:41 +0000 2026","0","@mohmahfudmd Prof ibu nannik jg sama aj kok nnti rekam jejak utk pergizian aja tdk ada. Yg a da cm si ibu nangis pas ada kasus keracunan mbg","2062081019780743565","","mohmahfudmd","in","","0","0","0","https://x.com/undefined/status/2062081019780743565","1762460785215983616",
"2062414049049018551","Thu Jun 04 06:08:49 +0000 2026","0","@tempodotco @__littlethingsy makin kemana mana nih mbg mending duitnya dipake beli bahan bahan makanan yang bergizi biar anak anak ga keracunan","2062416260923854923","","tempodotco","in","","0","0","0","https://x.com/undefined/status/2062416260923854923","1222425912693555200",
"2059608746234679459","Thu May 28 20:45:50 +0000 2026","0","@MorphoMenelausX Karena pelaksanaannya udah melenceng dari tujuan awalnya. Kan katanya mbg nih buat ngatasin stunting tapi malah bikin anak anak keracunan.","2060100257326002562","","MorphoMenelausX","in","","0","0","0","https://x.com/undefined/status/2060100257326002562","743677418662047744",
"1980188969003597894","Mon Oct 20 09:53:06 +0000 2025","18031","@salam4jari - kasus kriminal: jangan dibesar-besarkan. - kasus keracunan mbg: jangan dibesar-besarkan di negara lain juga terjadi. -kasus kereta cepat: jangan dibesar-besarkan di negara lain juga rugi. kasus meme pejabat: polisikan sisir tangkap.","1980210659167281220","","salam4jari","in","","100","106","5953","https://x.com/undefined/status/1980210659167281220","1301340573392011264",
"2062142071495123003","Wed Jun 03 12:45:39 +0000 2026","0","@ardisatriawan Orang-orang yg korupsi MBG semoga matinya karena keracunan MBG ","2062153740443169206","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/2062153740443169206","841853191809466368",
"2062341802397667722","Thu Jun 04 07:51:05 +0000 2026","0","@kangdede78 Kalau MBG sejak prabowo nyeplosin ide itu di kampanye pilpres sdh kebayang lhoo semua kejadian buruk bawaanya.. keracunan korupsi proyek2an beras mahal minyak mahal ayam naik telur gak stabil buah mahal dadakan muncul susu kemasan merk gak jelas .","2062441998108459029","","kangdede78","in","","0","0","0","https://x.com/undefined/status/2062441998108459029","1724615270327803904",
"2062009178122592632","Wed Jun 03 04:08:06 +0000 2026","0","@sociotalker @Fahrihamzah Ekonomi komando ala Prabowo ini membuat rakyat harus menerima MBG walaupun banyak yg tidak membutuhkannya korban keracunan tidak bisa menuntut makanan sisa tidak dipertanggungjawabkan banyak pemalsuan kandungan gizi &amp; hanya melibatkan 5% ekonomi lokal","2062023494079324537","","MDeva909","in","","0","0","0","https://x.com/undefined/status/2062023494079324537","4232545247",
"2062336574428426448","Thu Jun 04 02:14:02 +0000 2026","1","@ruliemaulana Ya kamu kasih data penumbuhan ini itu terkait MBG itu dampaknya yg dirasakan apa? Belum ada keracunan jg masih ada. Kualitas masih sama buruknya. Menjangkau masyarakat kecil jg engga karena MBG secara praktek jg ga menjangkau suplier yg ditargetkan Karena apa? Buat mark up","2062357177722094040","","ruliemaulana","in","","1","1","0","https://x.com/undefined/status/2062357177722094040","781175338256572416",
"2062428307736666351","Thu Jun 04 07:43:39 +0000 2026","1","@Raymoendoe Bener banget kata Kakak. Rumput laut dan anggur laut itu menyerap nutrisi langsung dari air di sekitarnya ibarat spons. Kalau dia hidup di air yang tercemar logam berat industri (seperti timbal atau merkuri) dia bakal menyerap racun itu. Kalau kita makan racunnya otomatis","2062440128786977188","","Raymoendoe","in","","0","0","0","https://x.com/undefined/status/2062440128786977188","387583896",
"2059608746234679459","Thu May 28 00:43:03 +0000 2026","1","@MorphoMenelausX Ngetik panjang lebar intinya lu gk terima kan mbg di kritik ? Perasaan yg rame di kritik soal makanan yg gj layak kasus keracunan atau program pengadaan yg gk jelas. Kalau sppg nya bener perasaan gk pernah kena ? Ada pun yg kebelet edgy doang rata² yg di keluhin yg bermasalah","2059797564799771072","","MorphoMenelausX","in","","0","0","0","https://x.com/undefined/status/2059797564799771072","218984417",
"2062142071495123003","Wed Jun 03 13:36:59 +0000 2026","0","@ardisatriawan BOTAX TIDAK PEDULI ANAK ANAK JADI KORBAN KERACUNAN YANG PENTING SETORAN LANCAR STOP mbg !! Karena MBG : Malah bikin Goblog","2062166658144460910","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/2062166658144460910","723969192",
"2061451342506545169","Mon Jun 01 14:14:34 +0000 2026","2","Dalam Negeri Aja Masih Banyak Kasus Keracunan BGN Ingin Beri MBG untuk Anak Sekolah Indonesia di Jeddah Arab Saudi. Seolah-olah semua urusan di dalam negeri sudah centang semua. https://t.co/ZRXtSoV0zM","2061451342506545169","https://pbs.twimg.com/media/HJu_EQTacAATVQc.jpg","","in","","0","0","0","https://x.com/undefined/status/2061451342506545169","1294512266767773696",
"2062439289666101339","Thu Jun 04 07:40:19 +0000 2026","1","Tiga pimpinan BGN ditahan. ICW tekankan pemeriksaan dan aturan hukum lainnya tidak boleh berhenti hanya pada dugaan tindak pidana yang tengah diusut. https://t.co/cSbxuWZLBC https://t.co/3FGOQZYyCi","2062439289666101339","https://pbs.twimg.com/media/HJ9Bmufb0AAHBry.jpg","","in","","0","0","0","https://x.com/undefined/status/2062439289666101339","214818815",
"2062058152087171574","Thu Jun 04 04:47:48 +0000 2026","0","@99propaganda ...untuk penangkapan itu diperlukan pengorbanan besar : 1. ribuan siswa yg keracunan MBG 2. milyaran rupiah uang sia sia karena makanan basi 3. anggaran negara dari berbagai pos yg dikurangi 4. perang narasi di ranah publik (termasuk medsos) 5. wajah negeri yg tercemar","2062395876023443815","","99propaganda","in","","0","0","0","https://x.com/undefined/status/2062395876023443815","2030070309303545856",
"2061832708360450189","Tue Jun 02 15:48:55 +0000 2026","0","@JPelaut28387 @andreas_ardetta Bagus dong biar bunted keracunan MBG masakannya","2061837475275051139","","JPelaut28387","in","","0","1","0","https://x.com/undefined/status/2061837475275051139","1139304012992225280",
"2062341802397667722","Thu Jun 04 06:55:43 +0000 2026","0","@kangdede78 Ibu stunting anak kurus giliran pada keracunan MBG aja malah tutup mata seolah-olah ga terjadi hal yang buruk Tolong Pak! Jangan retard","2062428063485575376","","kangdede78","in","","0","0","0","https://x.com/undefined/status/2062428063485575376","742316898897911808",
"2062435838777294990","Thu Jun 04 07:26:36 +0000 2026","0","Borong 21 Ribu Motor Listrik hingga TV 75 Inci Korupsi Makan Bergizi BGN Tembus Rp1 Triliun https://t.co/lv3mPYqu2o","2062435838777294990","","","in","","0","0","0","https://x.com/undefined/status/2062435838777294990","1632918924",
"2059608746234679459","Thu May 28 11:23:56 +0000 2026","1","@MorphoMenelausX Yaudh gini aja kan lu dukung MBG bisa kali suruh SPPG nya tanggung jawab sama anak² yg keracunan gak intimidasi klo ada yg gak mau terima MBG. Klo dukung jangan setengah² dong zer ","2059958847473959090","","MorphoMenelausX","in","","0","0","0","https://x.com/undefined/status/2059958847473959090","4807033092",
"2060511540911202617","Sat May 30 00:00:08 +0000 2026","0","Cari kerjaan lain yang lebih halal. MBG cuma merusak kalian dan orang sekitar. Apa ga mikir yang keracunan dan sampai meninggal? Jangan banyak nyawit","2060511540911202617","","","in","","0","0","0","https://x.com/undefined/status/2060511540911202617","200480249",
"2062155090799329754","Thu Jun 04 01:31:11 +0000 2026","0","@ambisidev @tempedotc0 cerdas dri mana mas? w guru sd banyak yang keracunan malah. tiap² mbg pada gamau makan mereka bilang GA ENAK","2062346395156459837","","ambisidev","in","","0","0","0","https://x.com/undefined/status/2062346395156459837","1967229146398097410",
"2061079491519365539","Sun May 31 13:36:58 +0000 2026","71","Yotsuba tolong jangan sekolah dulu takut keracunan mbg","2061079491519365539","","","in","","0","2","14","https://x.com/undefined/status/2061079491519365539","1928802300681924609",
"2062443574659297328","Thu Jun 04 07:57:21 +0000 2026","0","Main Mata Dadan Cs Sedot Miliaran Uang MBG per Hari Kejagung: Mereka Bertiga Kerja Sama! https://t.co/z3gJzsCxzK","2062443574659297328","","","in","","0","0","0","https://x.com/undefined/status/2062443574659297328","3319260420",
"1920833980053528901","Fri May 09 13:31:22 +0000 2025","2950","KASUS KERACUNAN MBG SAMPE MEI DOANG UDAH LEBIH DARI **TOTAL** KERACUNAN MAKANAN SATU INDONESIA TAHUN 2023??? SAKIT ANJ INI PROGRAM GAGAL TOTAL https://t.co/CdHU8OJ2mv","1920833980053528901","https://pbs.twimg.com/media/GqgsUG4XwAAQSoi.jpg","","in","","27","20","1699","https://x.com/undefined/status/1920833980053528901","1349026494912217089",
"2062382916592881774","Thu Jun 04 07:08:26 +0000 2026","0","@nbainfoid Hadeh keracunan MBG langsung cosplay kanda","2062431265001984411","","nbainfoid","in","","0","0","0","https://x.com/undefined/status/2062431265001984411","1925068301925023744",
